business_name,business_status,street_name_address,lot_address,latitude,longitude
GS25이천관광대점,영업,경기도 이천시 신둔면 이장로311번길 185,경기도 이천시 신둔면 고척리 361-1번지 ,37.2846578,127.3817152
세븐일레븐 이천관리점,영업,"경기도 이천시 마장면 마도로 102, B동 1층",경기도 이천시 마장면 관리 536-14번지 ,37.2642166,127.3544439
CU 이천 마장점,영업,경기도 이천시 마장면 덕평로 973,경기도 이천시 마장면 오천리 114-9번지 ,37.2446059,127.3618927
미니스톱이천대흥점,영업,"경기도 이천시 대월면 대산로 272, 1층",경기도 이천시 대월면 대흥리 8번지 (1층) ,37.24499615,127.4764593
GS25 이천창전중앙점,영업,"경기도 이천시 향교로 95-13, 1층 (창전동)",경기도 이천시 창전동 447-14번지 (1층),37.2848856,127.4482699
CU이천모가면점,영업,"경기도 이천시 모가면 대월로63번길 67, A동 1층",경기도 이천시 모가면 진가리 110-10번지 A동 1층 ,37.1712023,127.4808175
CU이천청강대점,영업,"경기도 이천시 마장면 청강가창로 383, 1층",경기도 이천시 마장면 해월리 135-2번지 (1층) ,37.2096358,127.3592824
씨유 이천번영점,영업,"경기도 이천시 중리천로33번길 8, 1층 (창전동)",경기도 이천시 창전동 156번지 1층,37.2807738,127.4418749
씨유이천현대7차점,영업,"경기도 이천시 부발읍 신아로92번길 74-21, 아미리7차현대아파트 101,102호",경기도 이천시 부발읍 아미리 592-44번지 아미리7차현대아파트 ,37.2566653,127.4917385
이마트24 이천신둔점,영업,"경기도 이천시 신둔면 경충대로 3142, 도일빌딩 1층",경기도 이천시 신둔면 수광리 312-4번지 도일빌딩 ,37.3067706,127.4030771
세븐일레븐 이천반석점,영업,"경기도 이천시 신둔면 원적로290번길 34, 상가동 1층 102호 (신둔반석아르미아파트)",경기도 이천시 신둔면 수하리 825번지 신둔반석아르미아파트 상가동 102호,37.31604187,127.4239061
지에스(GS)25 이천대원점,영업,"경기도 이천시 이섭대천로1291번길 19, 상가동 104호 (창전동, 대원3차아파트)",경기도 이천시 창전동 439-2번지 대원3차아파트 상가동 104호 ,37.2852425,127.4467948
씨유 이천두산위브점,영업,"경기도 이천시 영창로 96, 101,102호 (관고동)",경기도 이천시 관고동 194번지 ,37.2839948,127.4333236
GS25이천태극점,영업,"경기도 이천시 서희로96번길 30-2, 1층 (창전동)",경기도 이천시 창전동 427-29번지 ,37.28377072,127.4452414
씨유이천스페셜포스2호점,영업,"경기도 이천시 마장면 억만리로 84, 1층",경기도 이천시 마장면 회억리 258-3번지 ,37.26032895,127.3648307
세븐일레븐 이천덕평리점,영업,"경기도 이천시 마장면 덕이로 16, 예네하우스 1층",경기도 이천시 마장면 덕평리 113-7번지 예네하우스 ,37.23191781,127.3683346
CU 이천안흥주공점,영업,"경기도 이천시 증신로25번길 69, 101,102호 (안흥동, 이천안흥 주공아파트 및 상가)",경기도 이천시 안흥동 469번지 이천안흥 주공아파트 및 상가,37.2807398,127.4603783
이마트24 이천이평점,영업,"경기도 이천시 마장면 덕평로 703, 1층",경기도 이천시 마장면 이평리 393-2번지 외1필지(1층) ,37.22189174,127.370472
GS25이천양정,영업,"경기도 이천시 영창로 121, 1층 (관고동)",경기도 이천시 관고동 68-3번지 (1층),37.2827129,127.4364623
미니스톱 이천갈산우성점,영업,경기도 이천시 갈산로87번길 11 (갈산동),경기도 이천시 갈산동 469-1번지,37.2894697,127.4629572
세븐일레븐 이천신원점,영업,"경기도 이천시 부발읍 중부대로 1913, 1층 1,2호","경기도 이천시 부발읍 신원리 76-8번지 (1층) 1,2호",37.29249246,127.5187319
씨유이천장호원점,영업,"경기도 이천시 장호원읍 장감로65번길 48, 1층",경기도 이천시 장호원읍 장호원리 145-19번지 (1층),37.1191846,127.6298688
세븐일레븐 이천마도로점,영업,경기도 이천시 마장면 마도로 207-1,경기도 이천시 마장면 관리 655-16번지,37.2736009,127.352864
씨유이천호법중앙점,영업,"경기도 이천시 호법면 이섭대천로 526, 1층",경기도 이천시 호법면 후안리 226번지 (1층) ,37.22230644,127.4270238
미니스톱 이천아리역로점,영업,경기도 이천시 아리역로15번길 3 (창전동),경기도 이천시 창전동 441번지 ,37.2865203,127.4472421
GS25 이천모전리점,영업,경기도 이천시 백사면 이여로 254,경기도 이천시 백사면 모전리 2-16번지,37.319626,127.4700115
세븐일레븐 이천챔피언스 파크점,영업,경기도 이천시 대월면 대평로 210,경기도 이천시 대월면 초지리 276-5번지,37.2237492,127.4986582
CU이천하이닉스점,영업,"경기도 이천시 대월면 대산로288번길 72, 1층 113호 (아미가든쇼핑센타)",경기도 이천시 대월면 대흥리 1-5번지 113호,37.2493617,127.4752919
씨유 이천광장점,영업,"경기도 이천시 설봉로 21, 1층 (관고동)",경기도 이천시 관고동 26-4번지 (1층),37.2784665,127.4371821
GS25 이천가좌리점,영업,"경기도 이천시 부발읍 가좌로 67, 1층",경기도 이천시 부발읍 가좌리 182번지,37.2583862,127.4694302
GS25이천승리,영업,"경기도 이천시 백사면 청백리로 71, 1동 1층",경기도 이천시 백사면 모전리 534-4번지 1층,37.3036261,127.4694839
GS25장호원노탑점,영업,"경기도 이천시 장호원읍 장여로85번길 60-20, 1동 1층",경기도 이천시 장호원읍 노탑리 195-1번지 (1층) 1동 ,37.1228791,127.6281101
GS25 이천동아점,영업,경기도 이천시 양진로 24 (사음동),경기도 이천시 사음동 203-1번지,37.2959069,127.4205795
세븐일레븐 이천이여로점,영업,경기도 이천시 백사면 이여로 467,경기도 이천시 백사면 송말리 105-9번지,37.334459,127.4851559
GS25이천수하점,영업,"경기도 이천시 신둔면 원적로290번길 59, 1동 1층",경기도 이천시 신둔면 수하리 248-50번지 (1층) 1동,37.3150474,127.4248255
세븐일레븐 이천장호원진암점,영업,경기도 이천시 장호원읍 서동대로8809번길 10-36,경기도 이천시 장호원읍 장호원리 415번지,37.1155181,127.6159546
세븐일레븐 이천문화의거리점,영업,"경기도 이천시 이섭대천로1217번길 13, 1층 (창전동)",경기도 이천시 창전동 168-8번지 외2필지(1층) ,37.27904691,127.4459015
세븐일레븐 이천터미널점,영업,"경기도 이천시 이섭대천로 1200, 종합버스터미널 141~142호 (중리동)",경기도 이천시 중리동 219번지 종합버스터미널 141~142호 ,37.27733448,127.4471529
GS25 이천미소,영업,경기도 이천시 대월면 사동로 135,경기도 이천시 대월면 사동리 42-4번지,37.2410315,127.4963484
씨유 이천행복점,영업,경기도 이천시 향교로 29 (창전동),경기도 이천시 창전동 417-9번지,37.2850219,127.4407155
씨유장호원가산점,영업,"경기도 이천시 장호원읍 장여로55번길 40-5, 1층",경기도 이천시 장호원읍 노탑리 196-1번지 (1층),37.1222394,127.6281161
GS25 뉴시민회관점,영업,"경기도 이천시 애련정로 109, 1층 (창전동)",경기도 이천시 창전동 461-19번지,37.2801846,127.4500464
GS25이천대호,영업,"경기도 이천시 애련정로125번길 33, 1층 (창전동)",경기도 이천시 창전동 458번지 (1층 편의점내),37.2814623,127.4481032
GS25모가사거리,영업,"경기도 이천시 모가면 대월로 54, 1층",경기도 이천시 모가면 진가리 94번지 (1층),37.1698714,127.484626
씨유이천유산로드점,영업,"경기도 이천시 호법면 중부대로 952-6, 1층 101호",경기도 이천시 호법면 유산리 517-1번지 101호,37.2443557,127.4366595
GS25 이천상승대,영업,"경기도 이천시 장호원읍 경충대로597번길 243, 1층",경기도 이천시 장호원읍 이황리 349-1번지 (1층),37.1620904,127.5749232
세븐일레븐이천우성점,영업,"경기도 이천시 애련정로 92, 1층 (창전동)",경기도 이천시 창전동 468-7번지 (1층),37.2785792,127.4504653
GS25 이천중리점,영업,경기도 이천시 남천로 104 (중리동),경기도 이천시 중리동 464-4번지 ,37.27629724,127.4487155
세븐일레븐 이천중리점,영업,"경기도 이천시 어재연로 19, 1층 (중리동)",경기도 이천시 중리동 191-9번지 ,37.27880279,127.4437127
GS25 이천도자예술점,영업,"경기도 이천시 신둔면 도자예술로5번길 110, 1층",경기도 이천시 신둔면 고척리 597-8번지 ,37.29313379,127.3853327
GS25 응암휴게소,영업,"경기도 이천시 부발읍 경충대로 1687, 응암휴게소 1층",경기도 이천시 부발읍 응암리 270-6번지 응암휴게소 ,37.2297785,127.5214595
세븐일레븐 이천롯데캐슬점,영업,"경기도 이천시 구만리로 191, 115호 (안흥동, 롯데캐슬 골드스카이)",경기도 이천시 안흥동 474번지 롯데캐슬 골드스카이 ,37.27458101,127.4546022
GS25 이천중앙점,영업,"경기도 이천시 어재연로37번길 20, 1층 (창전동)",경기도 이천시 창전동 161-2번지 1층 ,37.28029526,127.4445783
씨유이천새싹2호점,영업,"경기도 이천시 애련정로87번길 3, 1층 101호 (창전동, 한솔스파빌아파트)",경기도 이천시 창전동 469-13번지 한솔스파빌아파트 ,37.27815725,127.4500682
씨유 이천부발주공점,영업,"경기도 이천시 부발읍 무촌로 103, 부발휴먼시아상가 104-106호",경기도 이천시 부발읍 무촌리 544번지 부발휴먼시아상가 ,37.28467681,127.4854583
아이지에이 이천역점,영업,경기도 이천시 이섭대천로 1035 (율현동),경기도 이천시 율현동 412-5번지 ,37.2626938,127.4457719
씨유신원햇살점,영업,"경기도 이천시 대월면 경충대로2003번길 102, 상가동 1층 104호 (이천 사동 신원아침도시아파트)",경기도 이천시 대월면 사동리 524번지 이천 사동 신원아침도시아파트 상가동 104호,37.24299759,127.4893737
지에스25송정제일점,영업,"경기도 이천시 증신로291번길 133, 101,102호 (송정동)",경기도 이천시 송정동 375-9번지 ,37.29496,127.4333748
씨유 이천클래시아점,영업,"경기도 이천시 부발읍 경충대로2050번길 15-87, 115호",경기도 이천시 부발읍 아미리 671번지 ,37.2517481,127.491177
지에스25 이천하이닉스 M14점,영업,"경기도 이천시 부발읍 경충대로 2091, 에스케이하이닉스 14동 지하1호",경기도 이천시 부발읍 아미리 712-7번지 에스케이하이닉스 ,37.25205521,127.4866028
이마트24 이천KH점,영업,"경기도 이천시 증신로 185, 1층 (증포동)",경기도 이천시 증포동 362-6번지 ,37.29088331,127.4490948
대호페트로 디에이치 마켓(이마트24 이천휴게소),영업,경기도 이천시 부발읍 중부대로 1701-12,경기도 이천시 부발읍 무촌리 30-1번지 ,37.28924559,127.4940694
세븐일레븐 이천대월로점,영업,경기도 이천시 대월면 대월로 830,경기도 이천시 대월면 초지리 228-7번지 ,37.2296704,127.4939869
지에스25 이천진리점,영업,경기도 이천시 경충대로 2473 (진리동),경기도 이천시 진리동 308번지 ,37.2701901,127.4553538
이마트24 이천해피트리점,영업,"경기도 이천시 부발읍 경충대로2092번길 39-33, 101동 117호 (이천신일해피트리트리빌1단지)",경기도 이천시 부발읍 아미리 730번지 이천신일해피트리 101동 117호 ,37.25411165,127.4904822
GS25이천신한점,영업,"경기도 이천시 갈산로 40, 상가동 1층 110,111호 (증포동, 신한아파트)","경기도 이천시 증포동 94-3번지 (110,111호편의점내 일부)",37.2879684,127.4573998
씨유 이천호반베르디움점,영업,"경기도 이천시 마장면 중앙로 36, 106호 (호반베르디움1)",경기도 이천시 마장면 오천리 27-2번지 호반베르디움1 ,37.25266118,127.3558894
씨유 서이천IC,영업,경기도 이천시 신둔면 서이천로 811,경기도 이천시 신둔면 수남리 236-1번지 ,37.29265911,127.3954689
세븐일레븐 이천현대성우점,영업,"경기도 이천시 부발읍 경충대로2092번길 39-52, 상가동 104호 (현대성우오스타1단지)",경기도 이천시 부발읍 아미리 1244번지 현대성우오스타1단지 ,37.25554095,127.4902343
GS25 이천율면점,영업,"경기도 이천시 율면 고당로 139, 1층",경기도 이천시 율면 고당리 243-2번지 1층 ,37.09512549,127.5461527
세븐일레븐 이천회억리점,영업,"경기도 이천시 마장면 억만리로 124, 2동 1층",경기도 이천시 마장면 회억리 88번지 ,37.26211159,127.3684332
세븐일레븐 이천마장미소점,영업,"경기도 이천시 마장면 서이천로 73, 1동 1층",경기도 이천시 마장면 이치리 384-2번지 ,37.24659746,127.3675581
이마트24 이천수광점,영업,"경기도 이천시 신둔면 황무로 536, 1층",경기도 이천시 신둔면 수광리 113-2번지 ,37.30430037,127.4087939
GS25하이닉스 호텔점,영업,"경기도 이천시 부발읍 경충대로2092번길 23, 삼성홈프레스티지 1동 1층 103호",경기도 이천시 부발읍 아미리 728-14번지 ,37.25264079,127.4910137
씨유 이천고담점,영업,"경기도 이천시 진상미로 2149, 1층 (고담동)",경기도 이천시 고담동 492-11번지 ,37.23958643,127.4495473
GS25이천로데오,영업,"경기도 이천시 서희로 58, 1층 (창전동)",경기도 이천시 창전동 159번지 ,37.28055367,127.4429336
세븐일레븐 이천이황리점,영업,"경기도 이천시 장호원읍 경충대로 514, 1층",경기도 이천시 장호원읍 이황리 528-4번지 ,37.14651604,127.5832815
이마트24 이천내안애점,영업,"경기도 이천시 애련정로 67-39, 양우내안애 클래스568 1층 110호 (안흥동)",경기도 이천시 안흥동 475번지 양우내안애 클래스568 110호,37.27566907,127.4522976
GS25 이천증포점,영업,"경기도 이천시 이섭대천로1419번길 69-2, 1층 (증포동)",경기도 이천시 증포동 237-2번지 ,37.29713002,127.4555151
지에스25(GS25) 이천수광점,영업,"경기도 이천시 신둔면 경충대로 3153, 1층",경기도 이천시 신둔면 수광리 285-9번지 ,37.30782711,127.402072
세븐일레븐이천부발신하점,영업,"경기도 이천시 부발읍 대산로 476-13, 1층",경기도 이천시 부발읍 신하리 370-2번지 ,37.25994099,127.4794838
세븐일레븐 이천죽당리점,영업,"경기도 이천시 부발읍 죽당로 61-14, 1층",경기도 이천시 부발읍 죽당리 823-1번지 ,37.28305182,127.4992951
세븐일레븐 이천갈산점,영업,"경기도 이천시 갈산로136번길 167, 1층 (갈산동)",경기도 이천시 갈산동 581번지 ,37.28646325,127.4598717
씨유 이천백사중앙점,영업,"경기도 이천시 백사면 현방로 81, 1층",경기도 이천시 백사면 현방리 73-16번지 ,37.34011923,127.4922442
세븐일레븐 이천갈산주공점,영업,"경기도 이천시 영창로314번길 34, 1층 (갈산동)",경기도 이천시 갈산동 715-20번지 ,37.28060916,127.4592161
씨유이천응암점,영업,"경기도 이천시 부발읍 경충대로 1830, 1층",경기도 이천시 부발읍 응암리 14-10번지 ,37.23941342,127.5124873
씨유 이천양우점,영업,"경기도 이천시 애련정로 67-39, 103,104호 (안흥동)",경기도 이천시 안흥동 475번지 ,37.275662,127.4522972
이마트24 이천대산로점,영업,"경기도 이천시 대월면 대산로 258, 1층",경기도 이천시 대월면 대흥리 16-2번지 ,37.2435545,127.4764616
세븐일레븐 이천칸타빌점,영업,"경기도 이천시 아리역로76번길 19, 101호 (증포동, 대원 칸타빌 아파트)",경기도 이천시 증포동 498번지 대원칸타빌아파트 101호 ,37.29159597,127.4464713
세븐일레븐 이천청강문화대점,영업,"경기도 이천시 마장면 청강가창로 382, C동 1층",경기도 이천시 마장면 해월리 133-9번지 ,37.2103099,127.3598602
CU이천사동점,영업,경기도 이천시 대월면 대월로 925,경기도 이천시 대월면 사동리 27-3번지 ,37.23708679,127.4959283
세븐일레븐 이천해피트리점,영업,"경기도 이천시 부발읍 경충대로 2096-44, 1층",경기도 이천시 부발읍 아미리 728-1번지 ,37.2529685,127.4902043
세븐일레븐 이천이치리점,영업,"경기도 이천시 마장면 서이천로 162, B동 1층",경기도 이천시 마장면 이치리 517-2번지 ,37.249707,127.3755811
이마트24 이천서희점,영업,"경기도 이천시 서희로 71, 1층 (창전동)",경기도 이천시 창전동 151-9번지 ,37.28176994,127.4429632
이마트24 이천오늘점,영업,"경기도 이천시 부발읍 중부대로 2033, 1층",경기도 이천시 부발읍 고백리 312-7번지 (1층) ,37.2940194,127.5320613
GS25이천청강대점,영업,"경기도 이천시 마장면 청강가창로 414, 1층",경기도 이천시 마장면 해월리 122-10번지 (1층),37.2123585,127.3587545
세븐일레븐 이천서경점,영업,경기도 이천시 모가면 진상미로 1170,경기도 이천시 모가면 서경리 334-6번지 ,37.1610401,127.4804608
씨유이천백사점,영업,"경기도 이천시 백사면 청백리로 77, 1층",경기도 이천시 백사면 모전리 533-1번지 (1층),37.3039661,127.4700951
씨유 이천다솜점,영업,"경기도 이천시 부발읍 경충대로1804번길 68, 상가동 1층 (주은다솜마을임대아파트)","경기도 이천시 부발읍 응암리 109-9번지 (1층, CU편의점내) 상가동",37.239447,127.5172094
세븐일레븐 이천황무로점,영업,"경기도 이천시 부발읍 황무로 1669, 2동 1층",경기도 이천시 부발읍 죽당리 480-34번지 (1층),37.2741598,127.5159572
씨유이천대월중앙점,영업,"경기도 이천시 대월면 사동로 144, 1동",경기도 이천시 대월면 사동리 347-215번지 1동,37.2418881,127.4961849
세븐일레븐 이천도암점,영업,경기도 이천시 신둔면 원적로 444-6,경기도 이천시 신둔면 도암리 345-4번지,37.3192408,127.4411847
GS25갈산빌리지,영업,"경기도 이천시 갈산로 114, 1동 1층 103호 (갈산동)",경기도 이천시 갈산동 219-10번지 1동 103호,37.2874694,127.4652681
세븐일레븐이천율면점,영업,"경기도 이천시 율면 고당로 114, 1층",경기도 이천시 율면 고당리 494-8번지 1층,37.0927686,127.5452922
CU 이천덕평점,영업,"경기도 이천시 마장면 덕평로 917, 1층",경기도 이천시 마장면 덕평리 333-7번지 1층,37.2396386,127.362782
씨유 이천대로점,영업,경기도 이천시 부발읍 중부대로 1871,경기도 이천시 부발읍 신원리 119-9번지,37.2923246,127.5137912
세븐일레븐 이천중삼거리점,영업,경기도 이천시 애련정로 49 (안흥동),경기도 이천시 안흥동 324-2번지 (1층),37.2776628,127.454519
씨유이천중리타운점,영업,"경기도 이천시 설봉로6번길 28, 1층 (중리동)",경기도 이천시 중리동 446번지 (1층 편의점내) ,37.27660541,127.4385471
세븐일레븐이천장호원성공점,영업,"경기도 이천시 장호원읍 장여로37번길 33, 1층",경기도 이천시 장호원읍 장호원리 161-3번지 1층,37.1200968,127.6294712
gs25 장호원점,영업,경기도 이천시 장호원읍 샘재로 159,경기도 이천시 장호원읍 장호원리 113-10번지,37.117185,127.6297285
씨유이천미소점,영업,"경기도 이천시 향교로82번길 56-23, 1층 (창전동)",경기도 이천시 창전동 136번지 1층 ,37.2819424,127.4450164
씨유이천대흥점,폐업,"경기도 이천시 대월면 대산로247번길 2, 1층",경기도 이천시 대월면 대흥리 17번지 ,37.2431062,127.4759065
세븐일레븐이천서영점,폐업,"경기도 이천시 모가면 진상미로 1170, 1층",경기도 이천시 모가면 서경리 334-5번지 (1층) ,37.16104,127.4804608
씨유이천단월점,폐업,"경기도 이천시 진상미로 2043, 1층 (단월동)",경기도 이천시 단월동 195-2번지 (1층),37.2301633,127.4490973
CU한내초교점,폐업,"경기도 이천시 갈산로 81, 1층 (갈산동)",경기도 이천시 갈산동 472-3번지 (1층),37.289246,127.4625386
세븐일레븐 이천청강문화대점,폐업,"경기도 이천시 마장면 청강가창로 382, C동 1층",경기도 이천시 마장면 해월리 133-5번지 1층 C동 ,37.2103099,127.3598602
씨유이천IC점,폐업,"경기도 이천시 부발읍 경충대로 2171, 1층",경기도 이천시 부발읍 신하리 557-3번지 (1층),37.2571363,127.4845386
GS25 이천도자예술점,폐업,"경기도 이천시 신둔면 도자예술로5번길 110, 1층",경기도 이천시 신둔면 고척리 597-8번지 1층 ,37.29313379,127.3853327
위드미 서이천I·C점,폐업,경기도 이천시 신둔면 서이천로 876,경기도 이천시 신둔면 수남리 210-4번지,37.2962413,127.3993221
세븐일레븐 (이천마장점),폐업,"경기도 이천시 마장면 중부대로 156, 1층 (세븐일레븐 내 )",경기도 이천시 마장면 양촌리 29-4번지 세븐일레븐 내,37.2551377,127.3532745
씨유이천공원,폐업,"경기도 이천시 애련정로87번길 3, 1층 (창전동)",경기도 이천시 창전동 469-13번지 (1층) ,37.2781572,127.4500682
LG25이천현대,폐업,"경기도 이천시 대월면 대산로288번길 75 203호 (대흥리,아미가든쇼핑센타)",경기도 이천시 대월면 대흥리 1-6번지 아미가든쇼핑센타203호,37.2495254,127.4749097
세븐일레븐 이천대월로점,폐업,"경기도 이천시 대월면 대월로 830, 1층",경기도 이천시 대월면 초지리 228-7번지 (1층) ,37.2296704,127.4939869
미니스톱 이천사음점,폐업,"경기도 이천시 황무로 767, 1층 (송정동)",경기도 이천시 송정동 217-3번지 1층 ,37.30346233,127.4342918
CU이천터미널앞점,폐업,"경기도 이천시 중리천로 96-23, 1층 (중리동)",경기도 이천시 중리동 221번지 (1층),37.2768242,127.4475459
세븐일레븐 이천최고점,폐업,"경기도 이천시 서희로82번길 41, 1층 (창전동)",경기도 이천시 창전동 140-9번지 (1층),37.282579,127.4458545
7븐일레븐창전타운점,폐업,"경기도 이천시 애련정로136번길 9, 1층 (창전동)",경기도 이천시 창전동 453-26번지 (1층) ,37.2825251,127.4506241
씨유 이천사거리점,폐업,경기도 이천시 향교로 95 (창전동),경기도 이천시 창전동 447-22번지,37.284301,127.4479846
세븐일레븐관고양정점,폐업,"경기도 이천시 관고재로 29, 1층 (관고동)",경기도 이천시 관고동 62-4번지 (1층) ,37.2826889,127.4356277
GS25송정제일,폐업,"경기도 이천시 증신로291번길 133, 1층 101, 102호 (송정동)",경기도 이천시 송정동 375-2번지 (1층) ,37.29496,127.4333748
GS25하이닉스점,폐업,경기도 이천시 부발읍 경충대로2110번길 13 (현대타운 1층),경기도 이천시 부발읍 아미리 735번지 현대타운 1층,37.2532791,127.489158
위드미덕평IC,폐업,"경기도 이천시 마장면 덕평로 840-1, 1층",경기도 이천시 마장면 덕평리 493-2번지 ,37.2337247,127.3667431
세븐일레븐이천설성점,폐업,"경기도 이천시 설성면 진상미로665번길 2-7, 1층",경기도 이천시 설성면 금당리 193-33번지 (1층편의점내) ,37.1334599,127.5169301
CU이천도예점,폐업,"경기도 이천시 경충대로2996번길 37, 가동 2층 (사음동)",경기도 이천시 사음동 558-7번지 (2층) 가동,37.2971853,127.4105489
세븐일레븐이천소정대로점,폐업,"경기도 이천시 신둔면 황무로 443, 1동 1층",경기도 이천시 신둔면 소정리 224-7번지 (1층 편의점내) 1동 ,37.30085454,127.3993238
미니스톱용수점,폐업,경기도 이천시 부발읍 경충대로 2102 5 7 10 (아미리),경기도 이천시 부발읍 아미리 726-1번지 5 7 10,37.2527173,127.4899321
GS25 이천현진점,폐업,"경기도 이천시 안흥로 53, 104호 (갈산동)",경기도 이천시 갈산동 610번지 104호 ,37.28258016,127.455101
GS편의점,폐업,"경기도 이천시 마장면 오천로 33, 1층",경기도 이천시 마장면 오천리 293-2번지 1층,37.2537716,127.3521072
씨유 시민회관점,폐업,경기도 이천시 애련정로 116 (창전동),경기도 이천시 창전동 459-14번지,37.2808231,127.4503546
스넥코너,폐업,"경기도 이천시 애련정로 67-33 (안흥동,외 1필지 (2층))",경기도 이천시 안흥동 313-5번지 외 1필지 (2층),37.2766342,127.4525172
미니스톱이천모가점,폐업,경기도 이천시 모가면 진상미로 1273,경기도 이천시 모가면 진가리 111-20번지 ,37.16983847,127.4794015
세븐일레븐 이천반석점,폐업,경기도 이천시 신둔면 원적로290번길 34 (1층(101호)),경기도 이천시 신둔면 수하리 825번지 1층(101호),37.3160418,127.423906
세븐일레븐이천모가면점,폐업,"경기도 이천시 모가면 진상미로 1304, 2동 1층",경기도 이천시 모가면 진가리 152-51번지 1층 2동,37.172311,127.4807118
GS25지산1호점,폐업,,경기도 이천시 마장면 해월리 252-1번지 (1층) 1동,37.2170313,127.3477805
세븐일레븐이천중리점,폐업,"경기도 이천시 어재연로 19, 1층 (중리동)",경기도 이천시 중리동 191-9번지 (1층 편의점내),37.2788027,127.4437126
세븐일레븐 이천대월점,폐업,"경기도 이천시 대월면 사동로 171, 1층",경기도 이천시 대월면 사동리 347-95번지 (1층),37.2441921,127.4946559
세븐일레븐 이천중리본점,폐업,"경기도 이천시 서희로29번길 2, 1층 (중리동)",경기도 이천시 중리동 186-7번지 (1층),37.2783587,127.4419623
씨유이천장암점,폐업,"경기도 이천시 마장면 서이천로 572, B동 1층",경기도 이천시 마장면 장암리 139번지 (1층) B동,37.2724928,127.4012946
CU 이천조읍점,폐업,"경기도 이천시 백사면 이여로 293, 1층",경기도 이천시 백사면 조읍리 600-2번지 (1층) ,37.3222363,127.4729609
미니스톱 이천설성점,폐업,"경기도 이천시 설성면 설장로 16, 1층",경기도 이천시 설성면 금당리 78-1번지 (1층),37.1323193,127.5202085
GS25이천서희점,폐업,"경기도 이천시 서희로71번길 15, 1층 (창전동, (GS25편의점 내))",경기도 이천시 창전동 151번지 (1층),37.281962,127.4421862
씨유이천사음점,폐업,"경기도 이천시 황무로 719, 1층 (사음동)",경기도 이천시 사음동 15번지 ,37.3045452,127.42885
세븐일레븐 이천중리점,폐업,경기도 이천시 어재연로 19 (중리동),경기도 이천시 중리동 191-9번지 ,37.2788027,127.4437126
훼미리마트 서이천점,폐업,경기도 이천시 서이천로 949 1층 (사음동),경기도 이천시 사음동 650번지 (1층),37.2999659,127.4063006
CU 이천매곡중앙점,폐업,"경기도 이천시 호법면 이섭대천로 32, 1층",경기도 이천시 호법면 매곡리 257-11번지 (1층),37.2105866,127.3893881
세븐일레븐 이천모가면점,폐업,"경기도 이천시 모가면 진상미로 1304, 2동 1층",경기도 이천시 모가면 진가리 152-51번지 1층 2동 ,37.172311,127.4807118
토야매점,폐업,,경기도 이천시 관고동 393-2번지 외 84필지 (도자기축제장),37.2779659,127.4261294
씨유이천신원햇살점,폐업,"경기도 이천시 대월면 경충대로2003번길 102, 104호",경기도 이천시 대월면 사동리 402-1번지 ,37.24299759,127.4893737
GS25편의점,폐업,"경기도 이천시 어재연로37번길 20, 1층 (창전동)",경기도 이천시 창전동 161-2번지 (1층) ,37.28029526,127.4445783
세븐일레븐이천관고점,폐업,"경기도 이천시 설봉로37번길 8, 1층 (관고동)",경기도 이천시 관고동 23-17번지 (1층 편의점내),37.2800519,127.4372702
세븐일레븐 이천테르메덴점,폐업,"경기도 이천시 모가면 사실로 1059, 1동 1층",경기도 이천시 모가면 신갈리 181-2번지 (1층) 1동 ,37.20333661,127.4499306
GS25이천유정점,폐업,"경기도 이천시 경충대로 2473, 1층 (진리동)",경기도 이천시 진리동 308번지 (1층) ,37.2701901,127.4553538
GS25 운정타운,영업,"경기도 파주시 하우고개길 158 (야당동, 가온프라자 1층 일부)",경기도 파주시 야당동 186-1번지 가온프라자 1층 일부 ,37.71154029,126.7670147
GS25 운정7단지,영업,"경기도 파주시 와석순환로 61, 주출입상가동동 101호 (야당동, 한빛마을7단지 )",경기도 파주시 야당동 1026번지 주출입상가동 101호,37.7084818,126.7518736
GS2파주상지석점,영업,"경기도 파주시 운정로 105, 1층일부 (상지석동)",경기도 파주시 상지석동 587-11번지 1층일부 ,37.7216513,126.7774062
씨유파주고봉점,영업,경기도 파주시 조리읍 고봉로 920 (1층 일부),경기도 파주시 조리읍 봉일천리 675번지 1층 일부,37.7336811,126.8035636
씨유(CU) 운정한빛점,영업,"경기도 파주시 미래로408번길 41, 상가동 101호 (야당동, 한빛마을 1단지 한라비발디 센트럴파크 )",경기도 파주시 야당동 981번지 한빛마을 1단지 한라비발디 센트럴파크 상가동 101호,37.7152858,126.7484936
씨유 파주파평,영업,"경기도 파주시 파평면 청송로 199, 1층",경기도 파주시 파평면 금파리 281-10번지 ,37.92273593,126.8394146
세븐일레븐 파주축현산단점,영업,경기도 파주시 탄현면 축현산단로 68 (1층일부),경기도 파주시 탄현면 축현리 959번지 1층일부,37.8043631,126.7444866
GS25 출판도시점,영업,"경기도 파주시 회동길 125-22, 1층 (문발동, 아시아출판문화정보센터)",경기도 파주시 문발동 524-3번지 아시아출판문화정보센터 1층 ,37.70818072,126.6866338
GS25파주로데오점,영업,"경기도 파주시 문화로 85, Try 1층 (금촌동)",경기도 파주시 금촌동 67-4번지 Try ,37.76170307,126.7749583
